YEAR_MONTH,DAY_TYPE,TIME_PER_HOUR,PT_TYPE,PT_CODE,TOTAL_TAP_IN_VOLUME,TOTAL_TAP_OUT_VOLUME
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,CC28,614,2104
2025-11,WEEKDAY,18,TRAIN,CC8,12571,20303
2025-11,WEEKDAY,6,TRAIN,NS27/CE2/TE20,1091,3279
2025-11,WEEKDAY,16,TRAIN,CC2,7622,3903
2025-11,WEEKDAY,12,TRAIN,PW7,2862,2437
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,CC16,3852,3277
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,PE2,582,3809
2025-11,WEEKDAY,15,TRAIN,NS17/CC15,21920,17594
2025-11,WEEKDAY,8,TRAIN,TE23,7539,2171
2025-11,WEEKDAY,17,TRAIN,NS12,26783,35792
2025-11,WEEKDAY,8,TRAIN,EW15,17749,202896
2025-11,WEEKDAY,20,TRAIN,NE13,16752,28859
2025-11,WEEKDAY,7,TRAIN,NS7,73020,43477
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,CC11,7637,6997
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,DT2,1258,1073
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,TE16,2183,1845
2025-11,WEEKDAY,17,TRAIN,NE14,32179,53916
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,SW4,1451,1676
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,NS15,7274,4905
2025-11,WEEKDAY,21,TRAIN,TE14/NS22,123916,21582
2025-11,WEEKDAY,13,TRAIN,NS17/CC15,30570,15992
2025-11,WEEKDAY,16,TRAIN,TE19,16107,4135
2025-11,WEEKDAY,20,TRAIN,CC2,6156,2482
2025-11,WEEKDAY,8,TRAIN,PW6,5102,842
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,CC28,2496,1094
2025-11,WEEKDAY,10,TRAIN,BP2,2645,849
2025-11,WEEKDAY,7,TRAIN,NE13,42040,20834
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,TE25,1508,2004
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,TE13,2634,1630
2025-11,WEEKDAY,9,TRAIN,NS15,19857,46053
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,NS4/BP1,16871,26495
2025-11,WEEKDAY,14,TRAIN,EW1,21318,22636
2025-11,WEEKDAY,19,TRAIN,NE16/STC,47326,111848
2025-11,WEEKDAY,22,TRAIN,NS14,13943,41406
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,DT13,3607,7182
2025-11,WEEKDAY,20,TRAIN,EW14/NS26,83338,12282
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,DT6,3898,2046
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,TE6,7529,3320
2025-11,WEEKDAY,16,TRAIN,SW2,4957,5960
2025-11,WEEKDAY,11,TRAIN,NE14,30952,15210
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,DT21,6040,5061
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,DT18,3774,4819
2025-11,WEEKDAY,23,TRAIN,NS25/EW13,25704,2542
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,TE14/NS22,406,370
2025-11,WEEKDAY,16,TRAIN,NS18,11850,13393
2025-11,WEEKDAY,5,TRAIN,NS23,430,521
2025-11,WEEKDAY,23,TRAIN,TE29,175,1644
2025-11,WEEKDAY,23,TRAIN,EW18,2422,7066
2025-11,WEEKDAY,22,TRAIN,EW15,30377,7000
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,CC25,3333,2631
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,TE13,1580,2670
2025-11,WEEKDAY,8,TRAIN,DT33,80745,13717
2025-11,WEEKDAY,10,TRAIN,CC11,5828,20397
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,PE7,880,115
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,PW2,64,108
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,DT33,6164,10689
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,EW11,13232,11040
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,EW30,2460,1729
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,NS15,6296,6868
2025-11,WEEKDAY,20,TRAIN,NS16,31185,60575
2025-11,WEEKDAY,23,TRAIN,PW2,62,4
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,NS28,4191,3060
2025-11,WEEKDAY,20,TRAIN,TE24,1432,3920
2025-11,WEEKDAY,23,TRAIN,NE9,3568,9662
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,DT31,2493,927
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,EW11,10631,9629
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW14/NS26,14421,11923
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NE14,1296,123
2025-11,WEEKDAY,17,TRAIN,DT18,52428,11347
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,EW10,6848,6258
2025-11,WEEKDAY,16,TRAIN,BP13,1120,1184
2025-11,WEEKDAY,23,TRAIN,CC20,255,1266
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,CC12,1370,653
2025-11,WEEKDAY,8,TRAIN,TE5,18629,8556
2025-11,WEEKDAY,11,TRAIN,BP8,1394,1449
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,CG1/DT35,1518,6905
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,TE7,1936,3151
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,EW20,7108,5665
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,NE11,9900,9314
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,EW22,3207,2906
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,NS19,23032,19968
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,NE17/PTC,24818,17908
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,CG2,5264,3346
2025-11,WEEKDAY,22,TRAIN,EW28,10545,27029
2025-11,WEEKDAY,23,TRAIN,EW11,4765,7029
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,CC27,52,55
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,DT30,339,2959
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,TE14/NS22,21060,65769
2025-11,WEEKDAY,8,TRAIN,NS4/BP1,85246,36241
2025-11,WEEKDAY,17,TRAIN,NE5,31446,16580
2025-11,WEEKDAY,5,TRAIN,SW6,1610,82
2025-11,WEEKDAY,15,TRAIN,PW6,1313,1354
2025-11,WEEKDAY,9,TRAIN,EW7,25694,14019
2025-11,WEEKDAY,22,TRAIN,PE6,1905,4420
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,CC11,739,1461
2025-11,WEEKDAY,21,TRAIN,CC7,3981,7732
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,EW2/DT32,23873,28456
2025-11,WEEKDAY,16,TRAIN,PW7,3198,3598
2025-11,WEEKDAY,17,TRAIN,NS16,55753,78494
2025-11,WEEKDAY,22,TRAIN,TE24,749,2100
2025-11,WEEKDAY,12,TRAIN,EW11,16905,15747
2025-11,WEEKDAY,21,TRAIN,NS16,28149,56546
2025-11,WEEKDAY,7,TRAIN,TE28,8551,2820
2025-11,WEEKDAY,10,TRAIN,NS16,40345,28376
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,NE17/PTC,2540,9956
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,SE1,3032,1332
2025-11,WEEKDAY,20,TRAIN,NS18,7538,19752
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,SW6,7,305
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NS23,1276,2989
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,EW23,17012,17266
2025-11,WEEKDAY,5,TRAIN,NS27/CE2/TE20,492,266
2025-11,WEEKDAY,18,TRAIN,BP13,1331,3150
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,NS2,14964,9783
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS5,15728,5587
2025-11,WEEKDAY,22,TRAIN,BP9,378,1368
2025-11,WEEKDAY,5,TRAIN,DT23,178,0
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,NE4/DT19,23133,43814
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,EW2/DT32,34100,40164
2025-11,WEEKDAY,12,TRAIN,CC10/DT26,15924,11240
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,EW33,3861,4307
2025-11,WEEKDAY,22,TRAIN,NE17/PTC,15546,33914
2025-11,WEEKDAY,15,TRAIN,CC4/DT15,20642,17615
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NE9,6391,4119
2025-11,WEEKDAY,6,TRAIN,DT17,660,12871
2025-11,WEEKDAY,19,TRAIN,NS20,63452,34854
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,TE27,3801,3038
2025-11,WEEKDAY,15,TRAIN,NE8,27609,26265
2025-11,WEEKDAY,23,TRAIN,BP13,32,257
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,EW33,2712,1535
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,EW2/DT32,2735,613
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW33,3141,2398
2025-11,WEEKDAY,23,TRAIN,DT24,612,3814
2025-11,WEEKDAY,12,TRAIN,CC28,3767,2734
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,TE24,1683,1263
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,BP5,1145,1036
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,EW25,7640,4345
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,TE1,1796,1280
2025-11,WEEKDAY,10,TRAIN,BP6/DT1,35478,21078
2025-11,WEEKDAY,16,TRAIN,DT33,12057,16060
2025-11,WEEKDAY,11,TRAIN,EW20,11610,7885
2025-11,WEEKDAY,0,TRAIN,DT31,50,895
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,NE11,7043,6144
2025-11,WEEKDAY,7,TRAIN,EW22,12967,24572
2025-11,WEEKDAY,0,TRAIN,SE2,30,702
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,SW7,1619,496
2025-11,WEEKDAY,10,TRAIN,EW3,17604,10449
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,CC17/TE9,3004,3152
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,TE1,2050,804
2025-11,WEEKDAY,17,TRAIN,NS8,29238,31603
2025-11,WEEKDAY,0,TRAIN,BP6/DT1,0,5202
2025-11,WEEKDAY,20,TRAIN,EW18,11977,19897
2025-11,WEEKDAY,23,TRAIN,CC26,557,641
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,NS3,13017,7687
2025-11,WEEKDAY,20,TRAIN,DT28,7366,14824
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,SE4,23,229
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,EW33,2852,1627
2025-11,WEEKDAY,17,TRAIN,CC4/DT15,55625,22098
2025-11,WEEKDAY,6,TRAIN,DT24,6659,3284
2025-11,WEEKDAY,19,TRAIN,PW2,349,152
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,NS8,3081,518
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,NS23,9958,2336
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,TE8,1248,1192
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,EW30,940,676
2025-11,WEEKDAY,11,TRAIN,TE18,8104,15832
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,NE4/DT19,30082,12880
2025-11,WEEKDAY,20,TRAIN,EW10,7000,19100
2025-11,WEEKDAY,5,TRAIN,TE12,136,233
2025-11,WEEKDAY,15,TRAIN,TE27,4296,5513
2025-11,WEEKDAY,20,TRAIN,CC5,5138,4039
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,DT6,1395,2466
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,TE26,7534,9592
2025-11,WEEKDAY,7,TRAIN,PE3,15331,4579
2025-11,WEEKDAY,19,TRAIN,DT10,3790,5606
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW31,1474,648
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,NS23,34274,8245
2025-11,WEEKDAY,18,TRAIN,PW5,2718,6329
2025-11,WEEKDAY,7,TRAIN,DT8,6975,14984
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,TE8,7001,6783
2025-11,WEEKDAY,21,TRAIN,CC6,20883,2421
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,DT21,508,986
2025-11,WEEKDAY,7,TRAIN,DT10,7918,6327
2025-11,WEEKDAY,22,TRAIN,NS4/BP1,14849,32486
2025-11,WEEKDAY,7,TRAIN,CC16,14049,15730
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,EW30,872,1710
2025-11,WEEKDAY,9,TRAIN,BP13,2157,688
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,EW14/NS26,12999,13476
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,CC4/DT15,17113,8297
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,PE1,737,2525
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,EW6,2063,6849
2025-11,WEEKDAY,12,TRAIN,PW1,1724,2672
2025-11,WEEKDAY,7,TRAIN,NS27/CE2/TE20,1223,7678
2025-11,WEEKDAY,19,TRAIN,CG2,26301,25750
2025-11,WEEKDAY,6,TRAIN,TE3,14631,8001
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,PW7,1818,1955
2025-11,WEEKDAY,10,TRAIN,TE24,3877,1607
2025-11,WEEKDAY,7,TRAIN,BP13,4459,1247
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,EW22,3084,3585
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,EW33,2628,3991
2025-11,WEEKDAY,9,TRAIN,DT18,5107,84176
2025-11,WEEKDAY,10,TRAIN,CC12,6982,3353
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,PW2,31,10
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,SW3,1041,1078
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,CC10/DT26,3996,9035
2025-11,WEEKDAY,17,TRAIN,CC16,17321,10106
2025-11,WEEKDAY,19,TRAIN,EW12/DT14,94457,68133
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,CC11,8320,6128
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,PE7,2238,2223
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,PE7,279,2172
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,CC11,5364,4105
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,CC24,5843,2941
2025-11,WEEKDAY,14,TRAIN,DT4,1520,1775
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,NE17/PTC,28948,25842
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,CC23,1157,3342
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NS18,6210,2773
2025-11,WEEKDAY,21,TRAIN,EW4,5740,19377
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,NS13,27213,14945
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,NS7,12274,12322
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,PE3,25,386
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,CC8,4176,4068
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,EW14/NS26,13269,12774
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,SE4,957,291
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,DT10,2479,1704
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,CC26,548,515
2025-11,WEEKDAY,0,TRAIN,TE16,81,317
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,DT4,2,152
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,SW2,1998,2571
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,SW1,1515,1066
2025-11,WEEKDAY,16,TRAIN,NS2,23871,34442
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,NE7/DT12,9298,21833
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,EW32,3125,724
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,EW5,13314,8343
2025-11,WEEKDAY,18,TRAIN,DT34,14962,11570
2025-11,WEEKDAY,0,TRAIN,NE8,240,410
2025-11,WEEKDAY,15,TRAIN,EW24/NS1,62599,54479
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,EW19,9664,9118
2025-11,WEEKDAY,16,TRAIN,EW28,31720,22366
2025-11,WEEKDAY,0,TRAIN,CC21,27,127
2025-11,WEEKENDS/HOLIDAY,5,TRAIN,DT10,18,10
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,CC21,7043,5841
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,SW3,6,167
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,EW11,7083,8528
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,PW6,219,905
2025-11,WEEKDAY,7,TRAIN,NE15,68487,11169
2025-11,WEEKDAY,14,TRAIN,SE5,2091,2314
2025-11,WEEKDAY,23,TRAIN,CC12,585,2171
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,CG2,6926,12330
2025-11,WEEKDAY,20,TRAIN,EW1,14478,43719
2025-11,WEEKDAY,20,TRAIN,CC24,31034,5900
2025-11,WEEKDAY,21,TRAIN,DT18,19222,4544
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,BP9,1376,1048
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,NS2,15513,9689
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,NS16,24567,15625
2025-11,WEEKDAY,20,TRAIN,TE7,3298,7365
2025-11,WEEKDAY,18,TRAIN,DT7,9716,11157
2025-11,WEEKDAY,18,TRAIN,EW24/NS1,226741,165833
2025-11,WEEKDAY,11,TRAIN,CC17/TE9,6134,3730
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,CC26,1,34
2025-11,WEEKDAY,9,TRAIN,EW8/CC9,33797,75782
2025-11,WEEKDAY,15,TRAIN,NS11,23493,30399
2025-11,WEEKDAY,16,TRAIN,DT27,8893,7026
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,EW27,19545,34055
2025-11,WEEKDAY,19,TRAIN,EW3,17234,42232
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,DT34,2614,2943
2025-11,WEEKDAY,11,TRAIN,SW7,2892,1312
2025-11,WEEKDAY,10,TRAIN,CC2,2900,9292
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,NS18,2014,9481
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,PE7,3080,1146
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,NE8,26168,35869
2025-11,WEEKDAY,22,TRAIN,NS20,14407,7848
2025-11,WEEKDAY,5,TRAIN,NS2,11957,3045
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,DT34,1968,1986
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,SW5,4650,3990
2025-11,WEEKDAY,15,TRAIN,TE22,2697,4334
2025-11,WEEKDAY,23,TRAIN,CC27,435,142
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,NS21/DT11,33322,31674
2025-11,WEEKDAY,13,TRAIN,CC3,7124,8517
2025-11,WEEKDAY,11,TRAIN,TE5,4945,1767
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,EW31,2282,588
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,TE25,2122,1383
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,NS19,8039,4160
2025-11,WEEKENDS/HOLIDAY,22,TRAIN,NE1/CC29,40004,6644
2025-11,WEEKDAY,6,TRAIN,DT25,4744,3039
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,EW3,7533,3671
2025-11,WEEKDAY,20,TRAIN,CC20,2772,6004
2025-11,WEEKDAY,10,TRAIN,SW4,3273,1337
2025-11,WEEKDAY,13,TRAIN,NE9,23711,21066
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,EW25,5164,1526
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,EW16/NE3/TE17,54,575
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,CC12,5089,2887
2025-11,WEEKDAY,0,TRAIN,NS5,443,4701
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,TE16,2514,4703
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,PW7,1935,2024
2025-11,WEEKDAY,0,TRAIN,EW12/DT14,773,993
2025-11,WEEKDAY,22,TRAIN,DT4,321,2391
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,CC4/DT15,521,2083
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,CC10/DT26,9610,6677
2025-11,WEEKDAY,6,TRAIN,TE19,1135,6661
2025-11,WEEKDAY,18,TRAIN,PE7,4610,10907
2025-11,WEEKDAY,23,TRAIN,CG1/DT35,2523,1217
2025-11,WEEKDAY,15,TRAIN,CC11,16507,9095
2025-11,WEEKDAY,17,TRAIN,CC10/DT26,42194,20792
2025-11,WEEKDAY,12,TRAIN,EW19,15727,12236
2025-11,WEEKDAY,13,TRAIN,CC5,5661,5283
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,NS28,3819,1205
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,BP4,1125,541
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,NS17/CC15,10434,10730
2025-11,WEEKDAY,6,TRAIN,TE15,2207,3540
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,SW7,291,1488
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,BP6/DT1,23125,13759
2025-11,WEEKDAY,20,TRAIN,EW21/CC22,29709,15766
2025-11,WEEKDAY,17,TRAIN,DT25,8614,6224
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,EW27,26659,25746
2025-11,WEEKDAY,12,TRAIN,NS2,23852,19638
2025-11,WEEKDAY,8,TRAIN,EW2/DT32,143963,57852
2025-11,WEEKDAY,0,TRAIN,DT33,25,2865
2025-11,WEEKDAY,12,TRAIN,TE18,12096,16168
2025-11,WEEKDAY,14,TRAIN,TE27,4730,4902
2025-11,WEEKDAY,11,TRAIN,CC5,3598,4169
2025-11,WEEKDAY,12,TRAIN,SW6,3791,2475
2025-11,WEEKDAY,14,TRAIN,PW5,1930,2088
2025-11,WEEKDAY,22,TRAIN,PW3,139,1129
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,SE4,2540,1438
2025-11,WEEKDAY,9,TRAIN,NS2,36346,20271
2025-11,WEEKDAY,0,TRAIN,NS4/BP1,963,3707
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,EW25,7932,5573
2025-11,WEEKDAY,14,TRAIN,SW4,2091,3294
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,SW3,63,571
2025-11,WEEKDAY,9,TRAIN,NS21/DT11,75758,75198
2025-11,WEEKDAY,12,TRAIN,BP5,2426,1555
2025-11,WEEKDAY,13,TRAIN,TE29,2587,3284
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,CC14,1110,2721
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,DT21,3792,5195
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,PE4,1175,1049
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,SW6,2355,1384
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,TE6,631,4905
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,BP10,1460,1649
2025-11,WEEKDAY,0,TRAIN,DT7,27,264
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,EW26,21262,8413
2025-11,WEEKENDS/HOLIDAY,10,TRAIN,CC14,3868,2401
2025-11,WEEKDAY,9,TRAIN,PE1,5685,1572
2025-11,WEEKDAY,22,TRAIN,SE3,433,3998
2025-11,WEEKDAY,21,TRAIN,PW7,1694,4005
2025-11,WEEKDAY,20,TRAIN,SW7,939,3891
2025-11,WEEKENDS/HOLIDAY,11,TRAIN,NS13,26370,21211
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,NS21/DT11,31325,33777
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,DT18,4357,3027
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,TE28,1271,657
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,CC3,10401,1605
2025-11,WEEKENDS/HOLIDAY,0,TRAIN,NS17/CC15,478,1534
2025-11,WEEKDAY,13,TRAIN,DT29,5898,4853
2025-11,WEEKENDS/HOLIDAY,17,TRAIN,EW16/NE3/TE17,15838,11387
2025-11,WEEKDAY,14,TRAIN,DT6,7444,6488
2025-11,WEEKENDS/HOLIDAY,23,TRAIN,TE15,1133,1075
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,TE22,1739,3666
2025-11,WEEKENDS/HOLIDAY,7,TRAIN,NE10,4649,3616
2025-11,WEEKDAY,16,TRAIN,TE26,12670,13623
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,DT33,8714,10039
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,NS23,24792,32938
2025-11,WEEKDAY,8,TRAIN,EW31,2989,22317
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,EW12/DT14,51573,45258
2025-11,WEEKDAY,20,TRAIN,NS12,10855,29353
2025-11,WEEKENDS/HOLIDAY,21,TRAIN,SE5,362,1672
2025-11,WEEKDAY,7,TRAIN,CC4/DT15,1732,23715
2025-11,WEEKDAY,20,TRAIN,EW32,10303,4112
2025-11,WEEKDAY,16,TRAIN,EW29,27039,5348
2025-11,WEEKDAY,15,TRAIN,NS16,31395,38585
2025-11,WEEKENDS/HOLIDAY,9,TRAIN,CC26,1501,1868
2025-11,WEEKENDS/HOLIDAY,18,TRAIN,SW5,3859,5137
2025-11,WEEKDAY,11,TRAIN,CC26,4163,2774
2025-11,WEEKDAY,18,TRAIN,EW12/DT14,149809,111777
2025-11,WEEKDAY,6,TRAIN,NE12/CC13,46020,18792
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,SW1,1011,1390
2025-11,WEEKDAY,16,TRAIN,SW1,5618,2869
2025-11,WEEKENDS/HOLIDAY,14,TRAIN,CC23,2739,2437
2025-11,WEEKENDS/HOLIDAY,15,TRAIN,TE12,2655,1674
2025-11,WEEKDAY,18,TRAIN,EW31,20885,3163
2025-11,WEEKENDS/HOLIDAY,16,TRAIN,DT20,3583,3483
2025-11,WEEKDAY,5,TRAIN,SE1,1612,662
2025-11,WEEKENDS/HOLIDAY,13,TRAIN,SE1,2225,2178
2025-11,WEEKENDS/HOLIDAY,19,TRAIN,SW5,3455,5041
2025-11,WEEKDAY,14,TRAIN,CC21,10496,8811
2025-11,WEEKDAY,16,TRAIN,TE29,2555,4358
2025-11,WEEKENDS/HOLIDAY,20,TRAIN,PW1,1156,377
2025-11,WEEKENDS/HOLIDAY,8,TRAIN,SW5,4010,2070
2025-11,WEEKDAY,14,TRAIN,BP13,881,1212
2025-11,WEEKDAY,12,TRAIN,NS7,16103,14694
2025-11,WEEKENDS/HOLIDAY,6,TRAIN,PW2,6,24
2025-11,WEEKDAY,10,TRAIN,NS3,21006,11107
2025-11,WEEKDAY,11,TRAIN,NE7/DT12,26259,31149
2025-11,WEEKENDS/HOLIDAY,12,TRAIN,EW26,20396,9971
2025-11,WEEKDAY,13,TRAIN,EW3,16806,16320
2025-11,WEEKDAY,21,TRAIN,CE1/DT16,67850,19116
2025-11,WEEKDAY,12,TRAIN,EW6,10857,9105
2025-11,WEEKDAY,6,TRAIN,EW4,14702,8694
